730 0.00591771 18.996 0.0513219 13.5682
735 0.00561049 19.0787 0.0491001 13.6268
740 0.00532605 19.1995 0.0470801 13.6895
745 0.00506044 19.2916 0.045061 13.6816
750 0.00480639 19.4088 0.0431418 13.7455
755 0.00455979 19.508 0.0413447 13.7833
760 0.00433688 19.632 0.0396264 13.8518
765 0.00412174 19.7141 0.0379036 13.8537
770 0.00391839 19.8299 0.0363856 13.9334
775 0.00372717 19.9097 0.0348796 13.9597
780 0.00354211 20.0016 0.0334669 14.0267
785 0.00336904 20.123 0.0320548 14.0406
790 0.00320476 20.2271 0.0307373 14.115
795 0.00304935 20.4479 0.0295348 14.1397
800 0.00289588 20.516 0.0283338 14.171
805 0.00275424 20.5444 0.0272206 14.241
810 0.0026184 20.8204 0.0261233 14.2891
815 0.00249291 21.0063 0.0251107 14.3632
820 0.00237168 21.0865 0.0241099 14.3805
825 0.00226163 21.0511 0.0230866 14.4428
830 0.00214607 21.3705 0.0221834 14.4791
835 0.00204589 21.3026 0.0213766 14.5511
840 0.00195172 21.6053 0.0204715 14.6131
845 0.0018573 21.8177 0.0197653 14.6602
850 0.00176742 21.836 0.0189612 14.702
855 0.00168383 22.1411 0.0182516 14.7648
860 0.00160403 22.0506 0.0175509 14.7944
865 0.00153063 22.3461 0.0168336 14.8528
870 0.00145772 22.6206 0.0162314 14.8772
875 0.0013878 22.5422 0.015625 14.9567
880 0.00132077 23.2161 0.0150143 15.0389
885 0.00126234 23.1283 0.0144112 15.0614
890 0.00120568 23.8404 0.0138979 15.1
895 0.00114627 23.7327 0.0133962 15.1325
900 0.00109501 23.9439 0.0128895 15.2026
905 0.001044 24.1049 0.0123843 15.2968
910 0.000996193 24.2789 0.0119837 15.3089
915 0.00095071 24.5443 0.0114713 15.3678
920 0.000907494 24.7597 0.0110688 15.4082
925 0.000866391 24.877 0.0106631 15.4806
930 0.000826533 25.0849 0.0102629 15.5313
935 0.000789573 25.2885 0.0098874 15.6066
940 0.000753768 25.4768 0.00952142 15.6055
945 0.000719675 25.6582 0.00916636 15.6849
950 0.000687022 25.8341 0.00883465 15.7177
955 0.000656279 26.0372 0.00851073 15.8094
960 0.000626876 26.2059 0.00820884 15.844
965 0.000598955 26.3653 0.00791403 15.9216
970 0.000571551 26.5169 0.00763112 15.9742
975 0.000546728 26.7985 0.00735655 16.0548
980 0.000522495 26.9218 0.00710317 16.0626
985 0.000499017 27.1036 0.00684867 16.144
990 0.000476255 27.3032 0.00660695 16.1813
995 0.000455959 27.4544 0.00637546 16.2158
1000 0.000435488 27.6595 0.00615134 16.2953
